Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Lönn;Acer platanoides;1;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Nejlikrot;Geum urbanum;10;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Revsmörblomma;Ranunculus repens;1;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Röllika;Achillea millefolium;4;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Skogsfräken;Equisetum sylvaticum;3;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Stormåra;Gallium mollugo;7;;;;;;;;;;;;;;;;;;;;
02-06-2020;Uppsala;Solbo;6637867.687;599567.525;2;Lupin;Åkerfräken;Equisetum arvense;4;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Alsikeklöver;Trifolium hybridum;9;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Blodrot;Potentilla erecta;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Flockfibbla;Hieracium umbellatum;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Gulvial;Lathyrus pratensis;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Hundkex;Anthriscus sylvestris;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Hästhov;Tussilago farfara;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Höstfibbla;Scorzoneroides autumnalis;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Kråkvicker;Vicia cracca;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Kvastfibbla;Pilosella cymosa;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Käringtand;Lotus corniculatus;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Maskros;Taraxacum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Prästkrage;Leucanthemum vulgare;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Röllika;Achillea millefolium;16;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Storblåklocka;Campanula persicifolia;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Stormåra;Gallium mollugo;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Dragkärret;6637862.681;599380.894;2;NoLupin;Åkerfräken;Equisetum arvense;7;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Alsikeklöver;Trifolium hybridum;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Backskärvfrö;Noccaea caerulescens;4;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Flockfibbla;Hieracium umbellatum;4;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Gråbo;Artemisia vulgaris;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Grässtjärnblomma;Stellaria graminea;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Gulvial;Lathyrus pratensis;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Hästhov;Tussilago farfara;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Hönsarv;Cerastium fontanum;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Höstfibbla;Scorzoneroides autumnalis;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Kvastfibbla;Pilosella cymosa;9;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Käringtand;Lotus corniculatus;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Litenblåklocka;Campanula rotundifolia;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Lupin;Lupinus polyphyllus;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Maskros;Taraxacum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Prästkrage;Leucanthemum vulgare;11;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Röllika;Achillea millefolium;11;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Skogsfräken;Equisetum sylvaticum;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Skogsklöver;Trifolium medium;8;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Smultron;Fragaria vesca;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Stormåra;Gallium mollugo;11;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Vitklöver;Trifolium repens;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Vårtbjörk;Betula pendula;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Åkerförgätmigej;Myosotis arvensis;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Åkertistel;Cirsium arvense;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Ängsfryle;Luzula multiflora;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;NoLupin;Ängshaverrot;Tragopogon pratensis;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Backskärvfrö;Noccaea caerulescens;9;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Flockfibbla;Hieracium umbellatum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Fyrkantig johannesört;Hypericum maculatum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Grässtjärnblomma;Stellaria graminea;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Hagfibblor;Hieracium sect. Vulgata;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Hundkex;Anthriscus sylvestris;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Hönsarv;Cerastium fontanum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Kråkvicker;Vicia cracca;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Kvastfibbla;Pilosella cymosa;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Litenblåklocka;Campanula rotundifolia;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Prästkrage;Leucanthemum vulgare;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Röllika;Achillea millefolium;4;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Skogsfräken;Equisetum sylvaticum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Stormåra;Gallium mollugo;11;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Tall;Pinus sylvestris;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;1;Lupin;Vårtbjörk;Betula pendula;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Alsikeklöver;Trifolium hybridum;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Backskärvfrö;Noccaea caerulescens;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Bergsyra;Rumex acetosella;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Gran;Picea abies;12;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Hagfibblor;Hieracium sect. Vulgata;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Hundkex;Anthriscus sylvestris;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Hönsarv;Cerastium fontanum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Kvastfibbla;Pilosella cymosa;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Käringtand;Lotus corniculatus;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Litenblåklocka;Campanula rotundifolia;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Maskros;Taraxacum;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Prästkrage;Leucanthemum vulgare;7;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Röllika;Achillea millefolium;6;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Skogsviol;Viola riviniana;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Smultron;Fragaria vesca;2;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Stormåra;Gallium mollugo;7;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Vårfryle;Luzula pilosa;3;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Vårtbjörk;Betula pendula;5;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Åkerfräken;Equisetum arvense;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Ängsfryle;Luzula multiflora;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Ängskovall;Melampyrum pratense;1;;;;;;;;;;;;;;;;;;;;
03-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;Lupin;Ärenpris;Veronica officinalis;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Alsikeklöver;Trifolium hybridum;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Brudborste;Cirsium heterophyllum;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Flockfibbla;Hieracium umbellatum;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Glasbjörk;Betula pubescens;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Gran;Picea abies;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Gullris;Solidago virgaurea;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Gökärt;Lathyrus linifolius;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Hundkex;Anthriscus sylvestris;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Hästhov;Tussilago farfara;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Lupin;Lupinus polyphyllus;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Maskros;Taraxacum;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Prästkrage;Leucanthemum vulgare;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Revsmörblomma;Ranunculus repens;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Röllika;Achillea millefolium;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Skogsfibblor;Hieracium sect. Hieracium agg.;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Skogsfräken;Equisetum sylvaticum;4;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Stenbär;Rubus saxatilis;8;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;NoLupin;Ängsfryle;Luzula multiflora;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Brudborste;Cirsium heterophyllum;12;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Flockfibbla;Hieracium umbellatum;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Gran;Picea abies;7;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Gullris;Solidago virgaurea;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Gulvial;Lathyrus pratensis;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Gökärt;Lathyrus linifolius;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Hundkex;Anthriscus sylvestris;8;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Kråkvicker;Vicia cracca;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Maskros;Taraxacum;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Midsommarblomster;Geranium sylvaticum;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Prästkrage;Leucanthemum vulgare;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Rallarros;Chamaenerion angustifolium;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Röllika;Achillea millefolium;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Skogsfibblor;Hieracium sect. Hieracium agg.;7;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Skogsfräken;Equisetum sylvaticum;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Smultron;Fragaria vesca;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Styvfibblor;Hieracium sect. Tridentata;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Tall;Pinus sylvestris;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Vanligsmörblomma;Ranunculus acris subsp. acris;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Bänntorpet;6643046.881;602226.068;1;Lupin;Vårtbjörk;Betula pendula;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Alsikeklöver;Trifolium hybridum;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Bockrot;Pimpinella saxifraga;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Flockfibbla;Hieracium umbellatum;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Fyrkantig johannesört;Hypericum maculatum;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Glasbjörk;Betula pubescens;4;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Gran;Picea abies;10;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Gulvial;Lathyrus pratensis;15;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Hagfibblor;Hieracium sect. Vulgata;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Hallon;Rubus idaeus;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Hundkex;Anthriscus sylvestris;7;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Hästhov;Tussilago farfara;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Kråkvicker;Vicia cracca;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Kvastfibbla;Pilosella cymosa;7;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Käringtand;Lotus corniculatus;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Maskros;Taraxacum;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Nysört;Achillea ptarmica;4;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Prästkrage;Leucanthemum vulgare;12;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Röllika;Achillea millefolium;10;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Skogsklöver;Trifolium medium;7;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Stormåra;Gallium mollugo;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Vårtbjörk;Betula pendula;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Åkerfräken;Equisetum arvense;6;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Ängshaverrot;Tragopogon pratensis;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 1;6640139.076;601155.305;2;NoLupin;Ängssyra;Rumex acetosa;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Gulvial;Lathyrus pratensis;6;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Hundkex;Anthriscus sylvestris;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Hästhov;Tussilago farfara;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Krattfibblor;Hieracium sect. Bifida;12;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Lupin;Lupinus polyphyllus;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Nysört;Achillea ptarmica;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Prästkrage;Leucanthemum vulgare;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Röllika;Achillea millefolium;13;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Skogsklöver;Trifolium medium;4;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Smultron;Fragaria vesca;13;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Stormåra;Gallium mollugo;15;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Vanligsmörblomma;Ranunculus acris subsp. acris;3;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Åkerfräken;Equisetum arvense;12;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;NoLupin;Åkerförgätmigej;Myosotis arvensis;2;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Backskärvfrö;Noccaea caerulescens;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Gulvial;Lathyrus pratensis;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Lupin;Lupinus polyphyllus;16;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Maskros;Taraxacum;8;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Revsmörblomma;Ranunculus repens;5;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Röllika;Achillea millefolium;1;;;;;;;;;;;;;;;;;;;;
06-07-2020;Uppsala;Littersbo 2;6642001.086;601337.674;1;Lupin;Skogsklöver;Trifolium medium;1;;;;;;;;;;;;;;;;;;;;
