Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Lupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Veghgt.avg;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16;Litt.avg
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Smultron;Fragaria vesca;1;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Svartkämpar;Plantago lanceolata;3;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Teveronika;Veronica chamaedrys;9;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Vildmorot;Daucus carota subsp. carota;3;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Vitklöver;Trifolium repens;1;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Vårbrodd;Anthoxanthum odoratum agg.;2;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Ängssvingel;Schedonorus pratensis;11;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
17-06-2020;Örebro;Stavkärr/Svinnersta;6537580.041;487246.521;3;NoLupin;No;Ängsvädd;Succisa pratensis;8;15;7,5;7,5;10;10;3,3;4,8;3,3;2,8;2,8;3,4;3,7;2;2,3;3,7;3,4;2,4;2,8;1,6;1,8;2,3;2,9
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Alsikeklöver;Trifolium hybridum;1;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Gråbinka;Erigeron acris;3;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Gökblomster;Lychnis flos-cuculi;3;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Knapptåg;Juncus conglomeratus;3;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Käringtand;Lotus corniculatus;2;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Lupin;Lupinus polyphyllus;15;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Maskros;Taraxacum;2;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Prästkrage;Leucanthemum vulgare;2;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Rödklöver;Trifolium pratense;8;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Rödsvingel;Festuca rubra;7;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Röllika;Achillea millefolium;5;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Rörflen;Phalaris arundinacea;1;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Timotej;Phleum pratense;3;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;3;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Veketåg;Juncus effusus;4;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Vårbrodd;Anthoxanthum odoratum agg.;1;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Åkertistel;Cirsium arvense;4;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Ängsgröe;Poa pratensis;13;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561602.694;454714.873;1;Lupin;Yes;Ängssyra;Rumex acetosa;2;40;80;35;70;56,25;0,2;0,5;2,6;3,8;0,9;2,9;2,8;0,8;3,4;2,4;2,9;2,8;1,7;1,8;2,5;0,7;2,04375
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Bergsyra;Rumex acetosella;5;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Brunört;Prunella vulgaris;6;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Groblad;Plantago major;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Gullkrage;Glebionis segetum;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Gökblomster;Lychnis flos-cuculi;6;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Hårdsvingel;Festuca brevipila;5;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Hönsarv;Cerastium fontanum;5;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Klibbal;Alnus glutinosa;7;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Krypven;Agrostis stolonifera;12;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;12;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Röllika;Achillea millefolium;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Stormåra;Gallium mollugo;2;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;4;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Vitklöver;Trifolium repens;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Ängsfryle;Luzula multiflora;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Ängssyra;Rumex acetosa;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Ängsviol;Viola canina;7;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
21-06-2020;Värmland;Jonsbol;6561616.409;454779.032;1;NoLupin;No;Ängsvädd;Succisa pratensis;1;5;15;5;15;10;0;0;0;0;0,5;1;0,5;0,1;0,2;0;0,5;0,1;1,3;0,2;0;0;0,275
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Fårsvingel;Festuca ovina;8;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Gåsört;Argentina anserina;3;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Hundäxing;Dactylis glomerata;2;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Maskros;Taraxacum;3;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Röllika;Achillea millefolium;3;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Skogsviol;Viola riviniana;1;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Vårbrodd;Anthoxanthum odoratum agg.;2;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Ängsgröe;Poa pratensis;6;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589894.315;468371.968;1;Lupin;Yes;Ängskavle;Alopecurus pratensis;2;60;55;80;60;63,75;0;0;0;0;4,5;4,2;4,8;5,1;0,3;0;0,2;0;4,6;4,8;4,5;5,2;2,3875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Alsikeklöver;Trifolium hybridum;8;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Blekstarr;Carex pallescens;4;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Brunklöver;Trifolium spadiceum;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Daggkåpa;Alchemilla vulgaris;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Flockfibbla;Hieracium umbellatum;2;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Fårsvingel;Festuca ovina;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Gulvial;Lathyrus pratensis;15;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Gåsört;Argentina anserina;4;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Gökblomster;Lychnis flos-cuculi;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Käringtand;Lotus corniculatus;2;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Kärrtistel;Cirsium palustre;1;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Ljung;Calluna vulgaris;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Maskros;Taraxacum;2;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;12;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Rödklöver;Trifolium pratense;9;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Röllika;Achillea millefolium;7;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Skogsklöver;Trifolium medium;4;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Storblåklocka;Campanula persicifolia;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Tussilago;Tussilago farfara;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Vitklöver;Trifolium repens;4;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Vårbrodd;Anthoxanthum odoratum agg.;4;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Ängsfryle;Luzula multiflora;10;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Ängsgröe;Poa pratensis;9;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Ängsskallra;Rhinanthus minor;5;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589893.959;468414.497;1;NoLupin;No;Ärenpris;Veronica officinalis;1;25;30;10;10;18,75;3,4;2,7;1,4;1,8;1,7;2,4;1,4;1,7;3,2;2,7;1,5;1,6;2,1;2,3;4,1;2,5;2,28125
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Daggkåpa;Alchemilla vulgaris;2;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Gran;Picea abies;3;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;2;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Maskros;Taraxacum;4;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Rödklöver;Trifolium pratense;5;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Rödsvingel;Festuca rubra;14;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;4;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Älggräs;Filipendula ulmaria;4;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Ängsgröe;Poa pratensis;14;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589921.716;468159.538;2;Lupin;Yes;Ängskavle;Alopecurus pratensis;4;60;70;50;90;67,5;0;0,2;0;0,3;0,1;1;1,2;0,8;0;0,2;0,2;0,1;0;1,2;2,1;2;0,5875
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Blekstarr;Carex pallescens;3;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Blodrot;Potentilla erecta;2;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Blåsuga;Ajuga pyramidalis;1;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Daggkåpa;Alchemilla vulgaris;9;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Femfingerört;Potentilla argentea;3;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
22-06-2020;Värmland;Flugbohöjden/Ettala;6589920.66;468152.724;2;NoLupin;No;Gran;Picea abies;3;2,5;20;2,5;5;7,5;1,2;2,1;2;2,3;1,3;0,8;1,2;1,3;1,5;1,6;1,2;1,3;1,5;1,6;2,1;2;1,5625
